"HOOD_158","year","CSI_CATEGORY","crime_count","neighbourhood_name"
"111",2025,"Auto Theft",37,"Rockcliffe-Smythe"
"111",2025,"Break and Enter",31,"Rockcliffe-Smythe"
"111",2025,"Robbery",18,"Rockcliffe-Smythe"
"111",2025,"Theft Over",8,"Rockcliffe-Smythe"
"112",2020,"Assault",51,"Beechborough-Greenbrook"
"112",2020,"Auto Theft",15,"Beechborough-Greenbrook"
"112",2020,"Break and Enter",6,"Beechborough-Greenbrook"
"112",2020,"Robbery",4,"Beechborough-Greenbrook"
"112",2020,"Theft Over",3,"Beechborough-Greenbrook"
"112",2021,"Assault",52,"Beechborough-Greenbrook"
"112",2021,"Auto Theft",18,"Beechborough-Greenbrook"
"112",2021,"Break and Enter",8,"Beechborough-Greenbrook"
"112",2021,"Robbery",13,"Beechborough-Greenbrook"
"112",2022,"Assault",64,"Beechborough-Greenbrook"
"112",2022,"Auto Theft",20,"Beechborough-Greenbrook"
"112",2022,"Break and Enter",13,"Beechborough-Greenbrook"
"112",2022,"Robbery",2,"Beechborough-Greenbrook"
"112",2022,"Theft Over",2,"Beechborough-Greenbrook"
"112",2023,"Assault",86,"Beechborough-Greenbrook"
"112",2023,"Auto Theft",25,"Beechborough-Greenbrook"
"112",2023,"Break and Enter",24,"Beechborough-Greenbrook"
"112",2023,"Robbery",13,"Beechborough-Greenbrook"
"112",2023,"Theft Over",7,"Beechborough-Greenbrook"
"112",2024,"Assault",96,"Beechborough-Greenbrook"
"112",2024,"Auto Theft",32,"Beechborough-Greenbrook"
"112",2024,"Break and Enter",16,"Beechborough-Greenbrook"
"112",2024,"Robbery",12,"Beechborough-Greenbrook"
"112",2024,"Theft Over",2,"Beechborough-Greenbrook"
"112",2025,"Assault",51,"Beechborough-Greenbrook"
"112",2025,"Auto Theft",20,"Beechborough-Greenbrook"
"112",2025,"Break and Enter",7,"Beechborough-Greenbrook"
"112",2025,"Robbery",12,"Beechborough-Greenbrook"
"112",2025,"Theft Over",3,"Beechborough-Greenbrook"
"113",2020,"Assault",212,"Weston"
"113",2020,"Auto Theft",78,"Weston"
"113",2020,"Break and Enter",25,"Weston"
"113",2020,"Robbery",27,"Weston"
"113",2020,"Theft Over",11,"Weston"
"113",2021,"Assault",196,"Weston"
"113",2021,"Auto Theft",58,"Weston"
"113",2021,"Break and Enter",36,"Weston"
"113",2021,"Robbery",25,"Weston"
"113",2021,"Theft Over",4,"Weston"
"113",2022,"Assault",239,"Weston"
"113",2022,"Auto Theft",101,"Weston"
"113",2022,"Break and Enter",45,"Weston"
"113",2022,"Robbery",32,"Weston"
"113",2022,"Theft Over",8,"Weston"
"113",2023,"Assault",234,"Weston"
"113",2023,"Auto Theft",106,"Weston"
"113",2023,"Break and Enter",61,"Weston"
"113",2023,"Robbery",36,"Weston"
"113",2023,"Theft Over",4,"Weston"
"113",2024,"Assault",254,"Weston"
"113",2024,"Auto Theft",91,"Weston"
"113",2024,"Break and Enter",54,"Weston"
"113",2024,"Robbery",57,"Weston"
"113",2024,"Theft Over",8,"Weston"
"113",2025,"Assault",172,"Weston"
"113",2025,"Auto Theft",53,"Weston"
"113",2025,"Break and Enter",39,"Weston"
"113",2025,"Robbery",7,"Weston"
"113",2025,"Theft Over",8,"Weston"
"114",2020,"Assault",28,"Lambton Baby Point"
"114",2020,"Auto Theft",11,"Lambton Baby Point"
"114",2020,"Break and Enter",13,"Lambton Baby Point"
"114",2020,"Robbery",1,"Lambton Baby Point"
"114",2020,"Theft Over",1,"Lambton Baby Point"
"114",2021,"Assault",34,"Lambton Baby Point"
"114",2021,"Auto Theft",11,"Lambton Baby Point"
"114",2021,"Break and Enter",6,"Lambton Baby Point"
"114",2021,"Theft Over",1,"Lambton Baby Point"
"114",2022,"Assault",54,"Lambton Baby Point"
"114",2022,"Auto Theft",24,"Lambton Baby Point"
"114",2022,"Break and Enter",11,"Lambton Baby Point"
"114",2022,"Robbery",1,"Lambton Baby Point"
"114",2022,"Theft Over",1,"Lambton Baby Point"
"114",2023,"Assault",31,"Lambton Baby Point"
"114",2023,"Auto Theft",22,"Lambton Baby Point"
"114",2023,"Break and Enter",15,"Lambton Baby Point"
"114",2023,"Robbery",5,"Lambton Baby Point"
"114",2023,"Theft Over",2,"Lambton Baby Point"
"114",2024,"Assault",37,"Lambton Baby Point"
"114",2024,"Auto Theft",8,"Lambton Baby Point"
"114",2024,"Break and Enter",15,"Lambton Baby Point"
"114",2024,"Robbery",3,"Lambton Baby Point"
"114",2024,"Theft Over",1,"Lambton Baby Point"
"114",2025,"Assault",19,"Lambton Baby Point"
"114",2025,"Auto Theft",8,"Lambton Baby Point"
"114",2025,"Break and Enter",3,"Lambton Baby Point"
"114",2025,"Robbery",6,"Lambton Baby Point"
"114",2025,"Theft Over",1,"Lambton Baby Point"
"115",2020,"Assault",72,"Mount Dennis"
"115",2020,"Auto Theft",24,"Mount Dennis"
"115",2020,"Break and Enter",21,"Mount Dennis"
"115",2020,"Robbery",19,"Mount Dennis"
"115",2020,"Theft Over",3,"Mount Dennis"
"115",2021,"Assault",102,"Mount Dennis"
"115",2021,"Auto Theft",25,"Mount Dennis"
"115",2021,"Break and Enter",16,"Mount Dennis"
"115",2021,"Robbery",11,"Mount Dennis"
"115",2021,"Theft Over",3,"Mount Dennis"
"115",2022,"Assault",122,"Mount Dennis"
"115",2022,"Auto Theft",41,"Mount Dennis"
"115",2022,"Break and Enter",24,"Mount Dennis"
"115",2022,"Robbery",7,"Mount Dennis"
"115",2022,"Theft Over",5,"Mount Dennis"
"115",2023,"Assault",120,"Mount Dennis"
"115",2023,"Auto Theft",54,"Mount Dennis"
"115",2023,"Break and Enter",30,"Mount Dennis"
"115",2023,"Robbery",7,"Mount Dennis"
"115",2023,"Theft Over",8,"Mount Dennis"
"115",2024,"Assault",126,"Mount Dennis"
"115",2024,"Auto Theft",38,"Mount Dennis"
"115",2024,"Break and Enter",32,"Mount Dennis"
"115",2024,"Robbery",15,"Mount Dennis"
"115",2024,"Theft Over",5,"Mount Dennis"
"115",2025,"Assault",73,"Mount Dennis"
"115",2025,"Auto Theft",22,"Mount Dennis"
"115",2025,"Break and Enter",17,"Mount Dennis"
"115",2025,"Robbery",12,"Mount Dennis"
"115",2025,"Theft Over",2,"Mount Dennis"
"116",2020,"Assault",42,"Steeles"
"116",2020,"Auto Theft",27,"Steeles"
"116",2020,"Break and Enter",24,"Steeles"
"116",2020,"Robbery",6,"Steeles"
"116",2020,"Theft Over",1,"Steeles"
"116",2021,"Assault",50,"Steeles"
"116",2021,"Auto Theft",45,"Steeles"
"116",2021,"Break and Enter",16,"Steeles"
"116",2021,"Robbery",7,"Steeles"
"116",2021,"Theft Over",2,"Steeles"
"116",2022,"Assault",43,"Steeles"
"116",2022,"Auto Theft",42,"Steeles"
"116",2022,"Break and Enter",33,"Steeles"
"116",2022,"Robbery",7,"Steeles"
"116",2022,"Theft Over",4,"Steeles"
"116",2023,"Assault",52,"Steeles"
"116",2023,"Auto Theft",64,"Steeles"
"116",2023,"Break and Enter",27,"Steeles"
"116",2023,"Robbery",7,"Steeles"
"116",2023,"Theft Over",1,"Steeles"
"116",2024,"Assault",48,"Steeles"
"116",2024,"Auto Theft",43,"Steeles"
"116",2024,"Break and Enter",27,"Steeles"
"116",2024,"Robbery",9,"Steeles"
"116",2024,"Theft Over",4,"Steeles"
"116",2025,"Assault",51,"Steeles"
"116",2025,"Auto Theft",36,"Steeles"
"116",2025,"Break and Enter",46,"Steeles"
"116",2025,"Robbery",14,"Steeles"
"116",2025,"Theft Over",6,"Steeles"
"118",2020,"Assault",125,"Tam O'Shanter-Sullivan"
"118",2020,"Auto Theft",41,"Tam O'Shanter-Sullivan"
"118",2020,"Break and Enter",54,"Tam O'Shanter-Sullivan"
"118",2020,"Robbery",20,"Tam O'Shanter-Sullivan"
"118",2020,"Theft Over",3,"Tam O'Shanter-Sullivan"
"118",2021,"Assault",124,"Tam O'Shanter-Sullivan"
"118",2021,"Auto Theft",59,"Tam O'Shanter-Sullivan"
"118",2021,"Break and Enter",16,"Tam O'Shanter-Sullivan"
"118",2021,"Robbery",9,"Tam O'Shanter-Sullivan"
"118",2021,"Theft Over",5,"Tam O'Shanter-Sullivan"
"118",2022,"Assault",113,"Tam O'Shanter-Sullivan"
"118",2022,"Auto Theft",78,"Tam O'Shanter-Sullivan"
"118",2022,"Break and Enter",36,"Tam O'Shanter-Sullivan"
"118",2022,"Robbery",32,"Tam O'Shanter-Sullivan"
"118",2022,"Theft Over",5,"Tam O'Shanter-Sullivan"
"118",2023,"Assault",139,"Tam O'Shanter-Sullivan"
"118",2023,"Auto Theft",86,"Tam O'Shanter-Sullivan"
"118",2023,"Break and Enter",41,"Tam O'Shanter-Sullivan"
"118",2023,"Robbery",22,"Tam O'Shanter-Sullivan"
"118",2023,"Theft Over",5,"Tam O'Shanter-Sullivan"
"118",2024,"Assault",106,"Tam O'Shanter-Sullivan"
"118",2024,"Auto Theft",78,"Tam O'Shanter-Sullivan"
"118",2024,"Break and Enter",45,"Tam O'Shanter-Sullivan"
"118",2024,"Robbery",24,"Tam O'Shanter-Sullivan"
"118",2024,"Theft Over",7,"Tam O'Shanter-Sullivan"
"118",2025,"Assault",133,"Tam O'Shanter-Sullivan"
"118",2025,"Auto Theft",67,"Tam O'Shanter-Sullivan"
"118",2025,"Break and Enter",39,"Tam O'Shanter-Sullivan"
"118",2025,"Robbery",31,"Tam O'Shanter-Sullivan"
"118",2025,"Theft Over",11,"Tam O'Shanter-Sullivan"
"119",2020,"Assault",181,"Wexford/Maryvale"
"119",2020,"Auto Theft",91,"Wexford/Maryvale"
"119",2020,"Break and Enter",80,"Wexford/Maryvale"
"119",2020,"Robbery",29,"Wexford/Maryvale"
"119",2020,"Theft Over",11,"Wexford/Maryvale"
"119",2021,"Assault",213,"Wexford/Maryvale"
"119",2021,"Auto Theft",92,"Wexford/Maryvale"
"119",2021,"Break and Enter",73,"Wexford/Maryvale"
"119",2021,"Robbery",28,"Wexford/Maryvale"
"119",2021,"Theft Over",16,"Wexford/Maryvale"
"119",2022,"Assault",213,"Wexford/Maryvale"
"119",2022,"Auto Theft",133,"Wexford/Maryvale"
"119",2022,"Break and Enter",71,"Wexford/Maryvale"
"119",2022,"Robbery",41,"Wexford/Maryvale"
"119",2022,"Theft Over",19,"Wexford/Maryvale"
"119",2023,"Assault",259,"Wexford/Maryvale"
"119",2023,"Auto Theft",217,"Wexford/Maryvale"
"119",2023,"Break and Enter",77,"Wexford/Maryvale"
"119",2023,"Robbery",29,"Wexford/Maryvale"
"119",2023,"Theft Over",22,"Wexford/Maryvale"
"119",2024,"Assault",354,"Wexford/Maryvale"
"119",2024,"Auto Theft",183,"Wexford/Maryvale"
"119",2024,"Break and Enter",68,"Wexford/Maryvale"
"119",2024,"Robbery",46,"Wexford/Maryvale"
"119",2024,"Theft Over",23,"Wexford/Maryvale"
"119",2025,"Assault",326,"Wexford/Maryvale"
"119",2025,"Auto Theft",132,"Wexford/Maryvale"
"119",2025,"Break and Enter",77,"Wexford/Maryvale"
"119",2025,"Robbery",39,"Wexford/Maryvale"
"119",2025,"Theft Over",23,"Wexford/Maryvale"
"120",2020,"Assault",188,"Clairlea-Birchmount"
"120",2020,"Auto Theft",55,"Clairlea-Birchmount"
"120",2020,"Break and Enter",55,"Clairlea-Birchmount"
"120",2020,"Robbery",31,"Clairlea-Birchmount"
"120",2020,"Theft Over",6,"Clairlea-Birchmount"
"120",2021,"Assault",245,"Clairlea-Birchmount"
"120",2021,"Auto Theft",46,"Clairlea-Birchmount"
"120",2021,"Break and Enter",58,"Clairlea-Birchmount"
"120",2021,"Robbery",10,"Clairlea-Birchmount"
"120",2021,"Theft Over",17,"Clairlea-Birchmount"
"120",2022,"Assault",238,"Clairlea-Birchmount"
"120",2022,"Auto Theft",73,"Clairlea-Birchmount"
"120",2022,"Break and Enter",75,"Clairlea-Birchmount"
"120",2022,"Robbery",17,"Clairlea-Birchmount"
"120",2022,"Theft Over",13,"Clairlea-Birchmount"
"120",2023,"Assault",290,"Clairlea-Birchmount"
"120",2023,"Auto Theft",123,"Clairlea-Birchmount"
"120",2023,"Break and Enter",59,"Clairlea-Birchmount"
"120",2023,"Robbery",21,"Clairlea-Birchmount"
"120",2023,"Theft Over",8,"Clairlea-Birchmount"
"120",2024,"Assault",348,"Clairlea-Birchmount"
"120",2024,"Auto Theft",140,"Clairlea-Birchmount"
"120",2024,"Break and Enter",57,"Clairlea-Birchmount"
"120",2024,"Robbery",14,"Clairlea-Birchmount"
"120",2024,"Theft Over",9,"Clairlea-Birchmount"
"120",2025,"Assault",377,"Clairlea-Birchmount"
"120",2025,"Auto Theft",87,"Clairlea-Birchmount"
"120",2025,"Break and Enter",58,"Clairlea-Birchmount"
"120",2025,"Robbery",15,"Clairlea-Birchmount"
"120",2025,"Theft Over",26,"Clairlea-Birchmount"
"121",2020,"Assault",168,"Oakridge"
"121",2020,"Auto Theft",21,"Oakridge"
"121",2020,"Break and Enter",36,"Oakridge"
"121",2020,"Robbery",26,"Oakridge"
"121",2020,"Theft Over",4,"Oakridge"
"121",2021,"Assault",184,"Oakridge"
"121",2021,"Auto Theft",21,"Oakridge"
"121",2021,"Break and Enter",28,"Oakridge"
"121",2021,"Robbery",22,"Oakridge"
"121",2021,"Theft Over",5,"Oakridge"
"121",2022,"Assault",177,"Oakridge"
"121",2022,"Auto Theft",21,"Oakridge"
"121",2022,"Break and Enter",35,"Oakridge"
"121",2022,"Robbery",11,"Oakridge"
"121",2022,"Theft Over",7,"Oakridge"
"121",2023,"Assault",215,"Oakridge"
"121",2023,"Auto Theft",23,"Oakridge"
"121",2023,"Break and Enter",31,"Oakridge"
"121",2023,"Robbery",18,"Oakridge"
"121",2023,"Theft Over",5,"Oakridge"
"121",2024,"Assault",236,"Oakridge"
"121",2024,"Auto Theft",26,"Oakridge"
"121",2024,"Break and Enter",36,"Oakridge"
"121",2024,"Robbery",23,"Oakridge"
"121",2024,"Theft Over",11,"Oakridge"
"121",2025,"Assault",184,"Oakridge"
"121",2025,"Auto Theft",24,"Oakridge"
"121",2025,"Break and Enter",36,"Oakridge"
"121",2025,"Robbery",9,"Oakridge"
"121",2025,"Theft Over",5,"Oakridge"
"122",2020,"Assault",146,"Birchcliffe-Cliffside"
"122",2020,"Auto Theft",20,"Birchcliffe-Cliffside"
"122",2020,"Break and Enter",46,"Birchcliffe-Cliffside"
"122",2020,"Robbery",21,"Birchcliffe-Cliffside"
"122",2020,"Theft Over",5,"Birchcliffe-Cliffside"
"122",2021,"Assault",143,"Birchcliffe-Cliffside"
"122",2021,"Auto Theft",32,"Birchcliffe-Cliffside"
"122",2021,"Break and Enter",42,"Birchcliffe-Cliffside"
"122",2021,"Robbery",14,"Birchcliffe-Cliffside"
"122",2021,"Theft Over",4,"Birchcliffe-Cliffside"
"122",2022,"Assault",160,"Birchcliffe-Cliffside"
"122",2022,"Auto Theft",48,"Birchcliffe-Cliffside"
"122",2022,"Break and Enter",31,"Birchcliffe-Cliffside"
"122",2022,"Robbery",15,"Birchcliffe-Cliffside"
"122",2022,"Theft Over",7,"Birchcliffe-Cliffside"
"122",2023,"Assault",205,"Birchcliffe-Cliffside"
"122",2023,"Auto Theft",73,"Birchcliffe-Cliffside"
"122",2023,"Break and Enter",33,"Birchcliffe-Cliffside"
"122",2023,"Robbery",14,"Birchcliffe-Cliffside"
"122",2023,"Theft Over",5,"Birchcliffe-Cliffside"
"122",2024,"Assault",156,"Birchcliffe-Cliffside"
"122",2024,"Auto Theft",73,"Birchcliffe-Cliffside"
"122",2024,"Break and Enter",49,"Birchcliffe-Cliffside"
"122",2024,"Robbery",7,"Birchcliffe-Cliffside"
"122",2024,"Theft Over",7,"Birchcliffe-Cliffside"
"122",2025,"Assault",157,"Birchcliffe-Cliffside"
"122",2025,"Auto Theft",69,"Birchcliffe-Cliffside"
"122",2025,"Break and Enter",46,"Birchcliffe-Cliffside"
"122",2025,"Robbery",19,"Birchcliffe-Cliffside"
"122",2025,"Theft Over",8,"Birchcliffe-Cliffside"
"123",2020,"Assault",111,"Cliffcrest"
"123",2020,"Auto Theft",19,"Cliffcrest"
"123",2020,"Break and Enter",37,"Cliffcrest"
"123",2020,"Robbery",23,"Cliffcrest"
"123",2020,"Theft Over",10,"Cliffcrest"
"123",2021,"Assault",90,"Cliffcrest"
"123",2021,"Auto Theft",34,"Cliffcrest"
"123",2021,"Break and Enter",29,"Cliffcrest"
"123",2021,"Robbery",14,"Cliffcrest"
"123",2021,"Theft Over",2,"Cliffcrest"
"123",2022,"Assault",138,"Cliffcrest"
"123",2022,"Auto Theft",41,"Cliffcrest"
"123",2022,"Break and Enter",20,"Cliffcrest"
"123",2022,"Robbery",14,"Cliffcrest"
"123",2022,"Theft Over",5,"Cliffcrest"
"123",2023,"Assault",178,"Cliffcrest"
"123",2023,"Auto Theft",62,"Cliffcrest"
"123",2023,"Break and Enter",25,"Cliffcrest"
"123",2023,"Robbery",12,"Cliffcrest"
"123",2023,"Theft Over",4,"Cliffcrest"
"123",2024,"Assault",154,"Cliffcrest"
"123",2024,"Auto Theft",71,"Cliffcrest"
"123",2024,"Break and Enter",26,"Cliffcrest"
"123",2024,"Robbery",7,"Cliffcrest"
"123",2024,"Theft Over",12,"Cliffcrest"
"123",2025,"Assault",123,"Cliffcrest"
"123",2025,"Auto Theft",49,"Cliffcrest"
"123",2025,"Break and Enter",33,"Cliffcrest"
"123",2025,"Robbery",23,"Cliffcrest"
"123",2025,"Theft Over",6,"Cliffcrest"
"124",2020,"Assault",177,"Kennedy Park"
"124",2020,"Auto Theft",32,"Kennedy Park"
"124",2020,"Break and Enter",32,"Kennedy Park"
"124",2020,"Robbery",24,"Kennedy Park"
"124",2020,"Theft Over",8,"Kennedy Park"
"124",2021,"Assault",190,"Kennedy Park"
"124",2021,"Auto Theft",34,"Kennedy Park"
"124",2021,"Break and Enter",36,"Kennedy Park"
"124",2021,"Robbery",27,"Kennedy Park"
"124",2021,"Theft Over",4,"Kennedy Park"
"124",2022,"Assault",225,"Kennedy Park"
"124",2022,"Auto Theft",50,"Kennedy Park"
"124",2022,"Break and Enter",44,"Kennedy Park"
"124",2022,"Robbery",26,"Kennedy Park"
"124",2022,"Theft Over",5,"Kennedy Park"
"124",2023,"Assault",309,"Kennedy Park"
"124",2023,"Auto Theft",48,"Kennedy Park"
"124",2023,"Break and Enter",40,"Kennedy Park"
"124",2023,"Robbery",29,"Kennedy Park"
"124",2023,"Theft Over",12,"Kennedy Park"
"124",2024,"Assault",270,"Kennedy Park"
"124",2024,"Auto Theft",48,"Kennedy Park"
"124",2024,"Break and Enter",29,"Kennedy Park"
"124",2024,"Robbery",24,"Kennedy Park"
"124",2024,"Theft Over",12,"Kennedy Park"
"124",2025,"Assault",265,"Kennedy Park"
"124",2025,"Auto Theft",40,"Kennedy Park"
"124",2025,"Break and Enter",30,"Kennedy Park"
"124",2025,"Robbery",23,"Kennedy Park"
"124",2025,"Theft Over",15,"Kennedy Park"
"125",2020,"Assault",85,"Ionview"
"125",2020,"Auto Theft",6,"Ionview"
"125",2020,"Break and Enter",15,"Ionview"
"125",2020,"Robbery",2,"Ionview"
"125",2021,"Assault",91,"Ionview"
"125",2021,"Auto Theft",9,"Ionview"
"125",2021,"Break and Enter",18,"Ionview"
"125",2021,"Robbery",4,"Ionview"
"125",2021,"Theft Over",4,"Ionview"
"125",2022,"Assault",87,"Ionview"
"125",2022,"Auto Theft",11,"Ionview"
"125",2022,"Break and Enter",13,"Ionview"
"125",2022,"Robbery",8,"Ionview"
"125",2022,"Theft Over",2,"Ionview"
"125",2023,"Assault",123,"Ionview"
"125",2023,"Auto Theft",35,"Ionview"
"125",2023,"Break and Enter",14,"Ionview"
"125",2023,"Robbery",4,"Ionview"
"125",2023,"Theft Over",1,"Ionview"
"125",2024,"Assault",99,"Ionview"
"125",2024,"Auto Theft",28,"Ionview"
"125",2024,"Break and Enter",16,"Ionview"
"125",2024,"Robbery",2,"Ionview"
"125",2024,"Theft Over",8,"Ionview"
"125",2025,"Assault",107,"Ionview"
"125",2025,"Auto Theft",19,"Ionview"
"125",2025,"Break and Enter",13,"Ionview"
"125",2025,"Robbery",13,"Ionview"
"125",2025,"Theft Over",4,"Ionview"
"126",2020,"Assault",127,"Dorset Park"
"126",2020,"Auto Theft",72,"Dorset Park"
"126",2020,"Break and Enter",71,"Dorset Park"
"126",2020,"Robbery",24,"Dorset Park"
"126",2020,"Theft Over",5,"Dorset Park"
"126",2021,"Assault",143,"Dorset Park"
"126",2021,"Auto Theft",49,"Dorset Park"
"126",2021,"Break and Enter",38,"Dorset Park"
"126",2021,"Robbery",17,"Dorset Park"
"126",2021,"Theft Over",4,"Dorset Park"
"126",2022,"Assault",193,"Dorset Park"
"126",2022,"Auto Theft",72,"Dorset Park"
"126",2022,"Break and Enter",71,"Dorset Park"
"126",2022,"Robbery",31,"Dorset Park"
"126",2022,"Theft Over",9,"Dorset Park"
"126",2023,"Assault",214,"Dorset Park"
"126",2023,"Auto Theft",104,"Dorset Park"
"126",2023,"Break and Enter",66,"Dorset Park"
"126",2023,"Robbery",29,"Dorset Park"
"126",2023,"Theft Over",25,"Dorset Park"
"126",2024,"Assault",199,"Dorset Park"
"126",2024,"Auto Theft",119,"Dorset Park"
"126",2024,"Break and Enter",74,"Dorset Park"
"126",2024,"Robbery",24,"Dorset Park"
"126",2024,"Theft Over",14,"Dorset Park"
"126",2025,"Assault",160,"Dorset Park"
"126",2025,"Auto Theft",95,"Dorset Park"
"126",2025,"Break and Enter",52,"Dorset Park"
"126",2025,"Robbery",30,"Dorset Park"
"126",2025,"Theft Over",18,"Dorset Park"
"128",2020,"Assault",132,"Agincourt South-Malvern West"
"128",2020,"Auto Theft",67,"Agincourt South-Malvern West"
"128",2020,"Break and Enter",86,"Agincourt South-Malvern West"
"128",2020,"Robbery",18,"Agincourt South-Malvern West"
"128",2020,"Theft Over",8,"Agincourt South-Malvern West"
"128",2021,"Assault",153,"Agincourt South-Malvern West"
"128",2021,"Auto Theft",36,"Agincourt South-Malvern West"
"128",2021,"Break and Enter",39,"Agincourt South-Malvern West"
"128",2021,"Robbery",19,"Agincourt South-Malvern West"
"128",2021,"Theft Over",5,"Agincourt South-Malvern West"
"128",2022,"Assault",175,"Agincourt South-Malvern West"
"128",2022,"Auto Theft",82,"Agincourt South-Malvern West"
"128",2022,"Break and Enter",54,"Agincourt South-Malvern West"
"128",2022,"Robbery",33,"Agincourt South-Malvern West"
"128",2022,"Theft Over",11,"Agincourt South-Malvern West"
"128",2023,"Assault",184,"Agincourt South-Malvern West"
"128",2023,"Auto Theft",134,"Agincourt South-Malvern West"
"128",2023,"Break and Enter",68,"Agincourt South-Malvern West"
"128",2023,"Robbery",18,"Agincourt South-Malvern West"
"128",2023,"Theft Over",11,"Agincourt South-Malvern West"
"128",2024,"Assault",170,"Agincourt South-Malvern West"
"128",2024,"Auto Theft",100,"Agincourt South-Malvern West"
"128",2024,"Break and Enter",60,"Agincourt South-Malvern West"
"128",2024,"Robbery",29,"Agincourt South-Malvern West"
"128",2024,"Theft Over",11,"Agincourt South-Malvern West"
"128",2025,"Assault",122,"Agincourt South-Malvern West"
"128",2025,"Auto Theft",74,"Agincourt South-Malvern West"
"128",2025,"Break and Enter",73,"Agincourt South-Malvern West"
"128",2025,"Robbery",27,"Agincourt South-Malvern West"
"128",2025,"Theft Over",11,"Agincourt South-Malvern West"
"129",2020,"Assault",71,"Agincourt North"
"129",2020,"Auto Theft",62,"Agincourt North"
"129",2020,"Break and Enter",16,"Agincourt North"
"129",2020,"Robbery",17,"Agincourt North"
"129",2020,"Theft Over",5,"Agincourt North"
"129",2021,"Assault",64,"Agincourt North"
"129",2021,"Auto Theft",53,"Agincourt North"
"129",2021,"Break and Enter",18,"Agincourt North"
"129",2021,"Robbery",7,"Agincourt North"
"129",2021,"Theft Over",2,"Agincourt North"
"129",2022,"Assault",76,"Agincourt North"
"129",2022,"Auto Theft",49,"Agincourt North"
"129",2022,"Break and Enter",24,"Agincourt North"
"129",2022,"Robbery",12,"Agincourt North"
"129",2022,"Theft Over",3,"Agincourt North"
"129",2023,"Assault",81,"Agincourt North"
"129",2023,"Auto Theft",124,"Agincourt North"
"129",2023,"Break and Enter",44,"Agincourt North"
"129",2023,"Robbery",13,"Agincourt North"
"129",2023,"Theft Over",5,"Agincourt North"
"129",2024,"Assault",80,"Agincourt North"
"129",2024,"Auto Theft",131,"Agincourt North"
