"HOOD_158","year","theft_count","neighbourhood_name","TSNS.DESIGNATION","population","low_income","income","housing_cost","unemployment","auto_theft_rate"
"021",2023,136,"Humber Summit","Neighbourhood Improvement Area",12185,12.2,80000,1060,17.4,111.612638489947
"021",2024,116,"Humber Summit","Neighbourhood Improvement Area",12185,12.2,80000,1060,17.4,95.1990151826016
"021",2025,87,"Humber Summit","Neighbourhood Improvement Area",12185,12.2,80000,1060,17.4,71.3992613869512
"022",2014,36,"Humbermede","Neighbourhood Improvement Area",16955,13.3,77500,1605,16.2,21.2326747272191
"022",2015,34,"Humbermede","Neighbourhood Improvement Area",16955,13.3,77500,1605,16.2,20.053081686818
"022",2016,46,"Humbermede","Neighbourhood Improvement Area",16955,13.3,77500,1605,16.2,27.1306399292244
"022",2017,59,"Humbermede","Neighbourhood Improvement Area",16955,13.3,77500,1605,16.2,34.7979946918313
"022",2018,53,"Humbermede","Neighbourhood Improvement Area",16955,13.3,77500,1605,16.2,31.2592155706281
"022",2019,66,"Humbermede","Neighbourhood Improvement Area",16955,13.3,77500,1605,16.2,38.926570333235
"022",2020,74,"Humbermede","Neighbourhood Improvement Area",16955,13.3,77500,1605,16.2,43.6449424948393
"022",2021,56,"Humbermede","Neighbourhood Improvement Area",16955,13.3,77500,1605,16.2,33.0286051312297
"022",2022,105,"Humbermede","Neighbourhood Improvement Area",16955,13.3,77500,1605,16.2,61.9286346210557
"022",2023,126,"Humbermede","Neighbourhood Improvement Area",16955,13.3,77500,1605,16.2,74.3143615452669
"022",2024,115,"Humbermede","Neighbourhood Improvement Area",16955,13.3,77500,1605,16.2,67.826599823061
"022",2025,84,"Humbermede","Neighbourhood Improvement Area",16955,13.3,77500,1605,16.2,49.5429076968446
"023",2014,29,"Pelmo Park-Humberlea","Not an NIA or Emerging Neighbourhood",11290,7.7,1e+05,995,13.8,25.6864481842338
"023",2015,30,"Pelmo Park-Humberlea","Not an NIA or Emerging Neighbourhood",11290,7.7,1e+05,995,13.8,26.5721877767936
"023",2016,26,"Pelmo Park-Humberlea","Not an NIA or Emerging Neighbourhood",11290,7.7,1e+05,995,13.8,23.0292294065545
"023",2017,48,"Pelmo Park-Humberlea","Not an NIA or Emerging Neighbourhood",11290,7.7,1e+05,995,13.8,42.5155004428698
"023",2018,63,"Pelmo Park-Humberlea","Not an NIA or Emerging Neighbourhood",11290,7.7,1e+05,995,13.8,55.8015943312666
"023",2019,72,"Pelmo Park-Humberlea","Not an NIA or Emerging Neighbourhood",11290,7.7,1e+05,995,13.8,63.7732506643047
"023",2020,59,"Pelmo Park-Humberlea","Not an NIA or Emerging Neighbourhood",11290,7.7,1e+05,995,13.8,52.2586359610275
"023",2021,69,"Pelmo Park-Humberlea","Not an NIA or Emerging Neighbourhood",11290,7.7,1e+05,995,13.8,61.1160318866253
"023",2022,94,"Pelmo Park-Humberlea","Not an NIA or Emerging Neighbourhood",11290,7.7,1e+05,995,13.8,83.25952170062
"023",2023,111,"Pelmo Park-Humberlea","Not an NIA or Emerging Neighbourhood",11290,7.7,1e+05,995,13.8,98.3170947741364
"023",2024,66,"Pelmo Park-Humberlea","Not an NIA or Emerging Neighbourhood",11290,7.7,1e+05,995,13.8,58.458813108946
"023",2025,46,"Pelmo Park-Humberlea","Not an NIA or Emerging Neighbourhood",11290,7.7,1e+05,995,13.8,40.7440212577502
"024",2014,44,"Black Creek","Neighbourhood Improvement Area",21145,19.4,65000,1995,19.5,20.8087018207614
"024",2015,48,"Black Creek","Neighbourhood Improvement Area",21145,19.4,65000,1995,19.5,22.7004019862852
"024",2016,55,"Black Creek","Neighbourhood Improvement Area",21145,19.4,65000,1995,19.5,26.0108772759518
"024",2017,34,"Black Creek","Neighbourhood Improvement Area",21145,19.4,65000,1995,19.5,16.079451406952
"024",2018,56,"Black Creek","Neighbourhood Improvement Area",21145,19.4,65000,1995,19.5,26.4838023173327
"024",2019,78,"Black Creek","Neighbourhood Improvement Area",21145,19.4,65000,1995,19.5,36.8881532277134
"024",2020,80,"Black Creek","Neighbourhood Improvement Area",21145,19.4,65000,1995,19.5,37.8340033104753
"024",2021,67,"Black Creek","Neighbourhood Improvement Area",21145,19.4,65000,1995,19.5,31.6859777725231
"024",2022,78,"Black Creek","Neighbourhood Improvement Area",21145,19.4,65000,1995,19.5,36.8881532277134
"024",2023,84,"Black Creek","Neighbourhood Improvement Area",21145,19.4,65000,1995,19.5,39.7257034759991
"024",2024,68,"Black Creek","Neighbourhood Improvement Area",21145,19.4,65000,1995,19.5,32.158902813904
"024",2025,58,"Black Creek","Neighbourhood Improvement Area",21145,19.4,65000,1995,19.5,27.4296524000946
"025",2014,43,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,14.9,70500,2515,19.1,14.3237841439041
"025",2015,52,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,14.9,70500,2515,19.1,17.3217854763491
"025",2016,62,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,14.9,70500,2515,19.1,20.6528980679547
"025",2017,52,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,14.9,70500,2515,19.1,17.3217854763491
"025",2018,66,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,14.9,70500,2515,19.1,21.9853431045969
"025",2019,83,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,14.9,70500,2515,19.1,27.6482345103264
"025",2020,118,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,14.9,70500,2515,19.1,39.307128580946
"025",2021,103,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,14.9,70500,2515,19.1,34.3104596935376
"025",2022,155,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,14.9,70500,2515,19.1,51.6322451698867
"025",2023,127,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,14.9,70500,2515,19.1,42.3051299133911
"025",2024,107,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,14.9,70500,2515,19.1,35.6429047301799
"025",2025,72,"Glenfield-Jane Heights","Neighbourhood Improvement Area",30020,14.9,70500,2515,19.1,23.9840106595603
"027",2014,108,"York University Heights","Neighbourhood Improvement Area",28255,13.8,76000,3295,16.4,38.2233233056096
"027",2015,108,"York University Heights","Neighbourhood Improvement Area",28255,13.8,76000,3295,16.4,38.2233233056096
"027",2016,111,"York University Heights","Neighbourhood Improvement Area",28255,13.8,76000,3295,16.4,39.285082286321
"027",2017,96,"York University Heights","Neighbourhood Improvement Area",28255,13.8,76000,3295,16.4,33.9762873827641
"027",2018,95,"York University Heights","Neighbourhood Improvement Area",28255,13.8,76000,3295,16.4,33.622367722527
"027",2019,152,"York University Heights","Neighbourhood Improvement Area",28255,13.8,76000,3295,16.4,53.7957883560432
"027",2020,196,"York University Heights","Neighbourhood Improvement Area",28255,13.8,76000,3295,16.4,69.3682534064767
"027",2021,172,"York University Heights","Neighbourhood Improvement Area",28255,13.8,76000,3295,16.4,60.8741815607857
"027",2022,232,"York University Heights","Neighbourhood Improvement Area",28255,13.8,76000,3295,16.4,82.1093611750133
"027",2023,266,"York University Heights","Neighbourhood Improvement Area",28255,13.8,76000,3295,16.4,94.1426296230756
"027",2024,231,"York University Heights","Neighbourhood Improvement Area",28255,13.8,76000,3295,16.4,81.7554415147762
"027",2025,208,"York University Heights","Neighbourhood Improvement Area",28255,13.8,76000,3295,16.4,73.6152893293223
"028",2014,8,"Rustic","Neighbourhood Improvement Area",9390,19.1,64000,725,18.6,8.51970181043663
"028",2015,18,"Rustic","Neighbourhood Improvement Area",9390,19.1,64000,725,18.6,19.1693290734824
"028",2016,10,"Rustic","Neighbourhood Improvement Area",9390,19.1,64000,725,18.6,10.6496272630458
"028",2017,13,"Rustic","Neighbourhood Improvement Area",9390,19.1,64000,725,18.6,13.8445154419595
"028",2018,14,"Rustic","Neighbourhood Improvement Area",9390,19.1,64000,725,18.6,14.9094781682641
"028",2019,39,"Rustic","Neighbourhood Improvement Area",9390,19.1,64000,725,18.6,41.5335463258786
"028",2020,23,"Rustic","Neighbourhood Improvement Area",9390,19.1,64000,725,18.6,24.4941427050053
"028",2021,15,"Rustic","Neighbourhood Improvement Area",9390,19.1,64000,725,18.6,15.9744408945687
"028",2022,36,"Rustic","Neighbourhood Improvement Area",9390,19.1,64000,725,18.6,38.3386581469649
"028",2023,37,"Rustic","Neighbourhood Improvement Area",9390,19.1,64000,725,18.6,39.4036208732694
"028",2024,27,"Rustic","Neighbourhood Improvement Area",9390,19.1,64000,725,18.6,28.7539936102236
"028",2025,21,"Rustic","Neighbourhood Improvement Area",9390,19.1,64000,725,18.6,22.3642172523962
"029",2014,7,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,9,82000,915,14.8,7.11020822752666
"029",2015,18,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,9,82000,915,14.8,18.2833925850686
"029",2016,14,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,9,82000,915,14.8,14.2204164550533
"029",2017,8,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,9,82000,915,14.8,8.12595226003047
"029",2018,13,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,9,82000,915,14.8,13.2046724225495
"029",2019,25,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,9,82000,915,14.8,25.3936008125952
"029",2020,18,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,9,82000,915,14.8,18.2833925850686
"029",2021,13,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,9,82000,915,14.8,13.2046724225495
"029",2022,47,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,9,82000,915,14.8,47.739969527679
"029",2023,48,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,9,82000,915,14.8,48.7557135601828
"029",2024,44,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,9,82000,915,14.8,44.6927374301676
"029",2025,35,"Maple Leaf","Not an NIA or Emerging Neighbourhood",9845,9,82000,915,14.8,35.5510411376333
"030",2014,41,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,13.8,73000,1775,17.2,23.4352672192055
"030",2015,44,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,13.8,73000,1775,17.2,25.1500428693913
"030",2016,33,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,13.8,73000,1775,17.2,18.8625321520434
"030",2017,24,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,13.8,73000,1775,17.2,13.7182052014861
"030",2018,48,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,13.8,73000,1775,17.2,27.4364104029723
"030",2019,35,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,13.8,73000,1775,17.2,20.005715918834
"030",2020,58,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,13.8,73000,1775,17.2,33.1523292369248
"030",2021,48,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,13.8,73000,1775,17.2,27.4364104029723
"030",2022,67,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,13.8,73000,1775,17.2,38.2966561874821
"030",2023,81,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,13.8,73000,1775,17.2,46.2989425550157
"030",2024,54,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,13.8,73000,1775,17.2,30.8659617033438
"030",2025,37,"Brookhaven-Amesbury","Not an NIA or Emerging Neighbourhood",17495,13.8,73000,1775,17.2,21.1488996856245
"031",2014,69,"Yorkdale-Glen Park","Emerging Neighbourhood",16625,12.2,79000,2055,16,41.5037593984962
"031",2015,54,"Yorkdale-Glen Park","Emerging Neighbourhood",16625,12.2,79000,2055,16,32.4812030075188
"031",2016,44,"Yorkdale-Glen Park","Emerging Neighbourhood",16625,12.2,79000,2055,16,26.4661654135338
"031",2017,51,"Yorkdale-Glen Park","Emerging Neighbourhood",16625,12.2,79000,2055,16,30.6766917293233
"031",2018,60,"Yorkdale-Glen Park","Emerging Neighbourhood",16625,12.2,79000,2055,16,36.0902255639098
"031",2019,63,"Yorkdale-Glen Park","Emerging Neighbourhood",16625,12.2,79000,2055,16,37.8947368421053
"031",2020,85,"Yorkdale-Glen Park","Emerging Neighbourhood",16625,12.2,79000,2055,16,51.1278195488722
"031",2021,95,"Yorkdale-Glen Park","Emerging Neighbourhood",16625,12.2,79000,2055,16,57.1428571428571
"031",2022,200,"Yorkdale-Glen Park","Emerging Neighbourhood",16625,12.2,79000,2055,16,120.300751879699
"031",2023,205,"Yorkdale-Glen Park","Emerging Neighbourhood",16625,12.2,79000,2055,16,123.308270676692
"031",2024,114,"Yorkdale-Glen Park","Emerging Neighbourhood",16625,12.2,79000,2055,16,68.5714285714286
"031",2025,104,"Yorkdale-Glen Park","Emerging Neighbourhood",16625,12.2,79000,2055,16,62.5563909774436
"032",2014,30,"Englemount-Lawrence","Emerging Neighbourhood",21285,13.4,78000,2370,12.6,14.0944326990839
"032",2015,21,"Englemount-Lawrence","Emerging Neighbourhood",21285,13.4,78000,2370,12.6,9.8661028893587
"032",2016,22,"Englemount-Lawrence","Emerging Neighbourhood",21285,13.4,78000,2370,12.6,10.3359173126615
"032",2017,36,"Englemount-Lawrence","Emerging Neighbourhood",21285,13.4,78000,2370,12.6,16.9133192389006
"032",2018,40,"Englemount-Lawrence","Emerging Neighbourhood",21285,13.4,78000,2370,12.6,18.7925769321118
"032",2019,23,"Englemount-Lawrence","Emerging Neighbourhood",21285,13.4,78000,2370,12.6,10.8057317359643
"032",2020,31,"Englemount-Lawrence","Emerging Neighbourhood",21285,13.4,78000,2370,12.6,14.5642471223867
"032",2021,39,"Englemount-Lawrence","Emerging Neighbourhood",21285,13.4,78000,2370,12.6,18.322762508809
"032",2022,60,"Englemount-Lawrence","Emerging Neighbourhood",21285,13.4,78000,2370,12.6,28.1888653981677
"032",2023,72,"Englemount-Lawrence","Emerging Neighbourhood",21285,13.4,78000,2370,12.6,33.8266384778013
"032",2024,31,"Englemount-Lawrence","Emerging Neighbourhood",21285,13.4,78000,2370,12.6,14.5642471223867
"032",2025,36,"Englemount-Lawrence","Emerging Neighbourhood",21285,13.4,78000,2370,12.6,16.9133192389006
"033",2014,72,"Clanton Park","Not an NIA or Emerging Neighbourhood",17620,10.6,88000,2370,12.1,40.8626560726447
"033",2015,30,"Clanton Park","Not an NIA or Emerging Neighbourhood",17620,10.6,88000,2370,12.1,17.0261066969353
"033",2016,49,"Clanton Park","Not an NIA or Emerging Neighbourhood",17620,10.6,88000,2370,12.1,27.8093076049943
"033",2017,35,"Clanton Park","Not an NIA or Emerging Neighbourhood",17620,10.6,88000,2370,12.1,19.8637911464245
"033",2018,39,"Clanton Park","Not an NIA or Emerging Neighbourhood",17620,10.6,88000,2370,12.1,22.1339387060159
"033",2019,41,"Clanton Park","Not an NIA or Emerging Neighbourhood",17620,10.6,88000,2370,12.1,23.2690124858116
"033",2020,45,"Clanton Park","Not an NIA or Emerging Neighbourhood",17620,10.6,88000,2370,12.1,25.539160045403
"033",2021,88,"Clanton Park","Not an NIA or Emerging Neighbourhood",17620,10.6,88000,2370,12.1,49.9432463110102
"033",2022,162,"Clanton Park","Not an NIA or Emerging Neighbourhood",17620,10.6,88000,2370,12.1,91.9409761634506
"033",2023,156,"Clanton Park","Not an NIA or Emerging Neighbourhood",17620,10.6,88000,2370,12.1,88.5357548240636
"033",2024,104,"Clanton Park","Not an NIA or Emerging Neighbourhood",17620,10.6,88000,2370,12.1,59.0238365493757
"033",2025,39,"Clanton Park","Not an NIA or Emerging Neighbourhood",17620,10.6,88000,2370,12.1,22.1339387060159
"034",2014,37,"Bathurst Manor","Not an NIA or Emerging Neighbourhood",15955,11.4,92000,1710,12.6,23.1902225007835
"034",2015,25,"Bathurst Manor","Not an NIA or Emerging Neighbourhood",15955,11.4,92000,1710,12.6,15.6690692572861
"034",2016,25,"Bathurst Manor","Not an NIA or Emerging Neighbourhood",15955,11.4,92000,1710,12.6,15.6690692572861
"034",2017,25,"Bathurst Manor","Not an NIA or Emerging Neighbourhood",15955,11.4,92000,1710,12.6,15.6690692572861
"034",2018,37,"Bathurst Manor","Not an NIA or Emerging Neighbourhood",15955,11.4,92000,1710,12.6,23.1902225007835
"034",2019,25,"Bathurst Manor","Not an NIA or Emerging Neighbourhood",15955,11.4,92000,1710,12.6,15.6690692572861
"034",2020,47,"Bathurst Manor","Not an NIA or Emerging Neighbourhood",15955,11.4,92000,1710,12.6,29.4578502036979
"034",2021,45,"Bathurst Manor","Not an NIA or Emerging Neighbourhood",15955,11.4,92000,1710,12.6,28.204324663115
"034",2022,78,"Bathurst Manor","Not an NIA or Emerging Neighbourhood",15955,11.4,92000,1710,12.6,48.8874960827327
"034",2023,79,"Bathurst Manor","Not an NIA or Emerging Neighbourhood",15955,11.4,92000,1710,12.6,49.5142588530241
"034",2024,53,"Bathurst Manor","Not an NIA or Emerging Neighbourhood",15955,11.4,92000,1710,12.6,33.2184268254466
"034",2025,25,"Bathurst Manor","Not an NIA or Emerging Neighbourhood",15955,11.4,92000,1710,12.6,15.6690692572861
"035",2014,28,"Westminster-Branson","Emerging Neighbourhood",25705,13.7,76000,3575,15.5,10.8928224080918
"035",2015,26,"Westminster-Branson","Emerging Neighbourhood",25705,13.7,76000,3575,15.5,10.1147636646567
"035",2016,26,"Westminster-Branson","Emerging Neighbourhood",25705,13.7,76000,3575,15.5,10.1147636646567
"035",2017,18,"Westminster-Branson","Emerging Neighbourhood",25705,13.7,76000,3575,15.5,7.00252869091616
"035",2018,38,"Westminster-Branson","Emerging Neighbourhood",25705,13.7,76000,3575,15.5,14.7831161252675
"035",2019,34,"Westminster-Branson","Emerging Neighbourhood",25705,13.7,76000,3575,15.5,13.2269986383972
"035",2020,51,"Westminster-Branson","Emerging Neighbourhood",25705,13.7,76000,3575,15.5,19.8404979575958
"035",2021,63,"Westminster-Branson","Emerging Neighbourhood",25705,13.7,76000,3575,15.5,24.5088504182066
"035",2022,92,"Westminster-Branson","Emerging Neighbourhood",25705,13.7,76000,3575,15.5,35.790702198016
"035",2023,86,"Westminster-Branson","Emerging Neighbourhood",25705,13.7,76000,3575,15.5,33.4565259677106
"035",2024,62,"Westminster-Branson","Emerging Neighbourhood",25705,13.7,76000,3575,15.5,24.119821046489
"035",2025,53,"Westminster-Branson","Emerging Neighbourhood",25705,13.7,76000,3575,15.5,20.6185567010309
"036",2014,51,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,15.3,79000,3625,13.7,21.4240705734089
"036",2015,24,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,15.3,79000,3625,13.7,10.0819155639572
"036",2016,50,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,15.3,79000,3625,13.7,21.0039907582441
"036",2017,32,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,15.3,79000,3625,13.7,13.4425540852762
"036",2018,52,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,15.3,79000,3625,13.7,21.8441503885738
"036",2019,60,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,15.3,79000,3625,13.7,25.2047889098929
"036",2020,62,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,15.3,79000,3625,13.7,26.0449485402226
"036",2021,97,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,15.3,79000,3625,13.7,40.7477420709935
"036",2022,172,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,15.3,79000,3625,13.7,72.2537282083596
"036",2023,219,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,15.3,79000,3625,13.7,91.997479521109
"036",2024,116,"Newtonbrook West","Not an NIA or Emerging Neighbourhood",23805,15.3,79000,3625,13.7,48.7292585591262
