"HOOD_158","year","month","CSI_CATEGORY","crime_count","neighbourhood_name"
"100",2024,"October","Auto Theft",3,"Yonge-Eglinton"
"100",2024,"October","Break and Enter",2,"Yonge-Eglinton"
"100",2024,"October","Robbery",1,"Yonge-Eglinton"
"100",2024,"October","Theft Over",2,"Yonge-Eglinton"
"100",2024,"November","Assault",10,"Yonge-Eglinton"
"100",2024,"November","Break and Enter",1,"Yonge-Eglinton"
"100",2024,"November","Robbery",2,"Yonge-Eglinton"
"100",2024,"November","Theft Over",3,"Yonge-Eglinton"
"100",2024,"December","Assault",15,"Yonge-Eglinton"
"100",2024,"December","Break and Enter",4,"Yonge-Eglinton"
"100",2024,"December","Robbery",3,"Yonge-Eglinton"
"100",2024,"December","Theft Over",1,"Yonge-Eglinton"
"100",2025,"January","Assault",9,"Yonge-Eglinton"
"100",2025,"January","Auto Theft",2,"Yonge-Eglinton"
"100",2025,"January","Break and Enter",3,"Yonge-Eglinton"
"100",2025,"January","Robbery",1,"Yonge-Eglinton"
"100",2025,"January","Theft Over",2,"Yonge-Eglinton"
"100",2025,"February","Assault",8,"Yonge-Eglinton"
"100",2025,"February","Auto Theft",1,"Yonge-Eglinton"
"100",2025,"February","Break and Enter",2,"Yonge-Eglinton"
"100",2025,"February","Robbery",2,"Yonge-Eglinton"
"100",2025,"February","Theft Over",2,"Yonge-Eglinton"
"100",2025,"March","Assault",12,"Yonge-Eglinton"
"100",2025,"March","Auto Theft",3,"Yonge-Eglinton"
"100",2025,"March","Break and Enter",1,"Yonge-Eglinton"
"100",2025,"March","Robbery",2,"Yonge-Eglinton"
"100",2025,"April","Assault",7,"Yonge-Eglinton"
"100",2025,"April","Auto Theft",2,"Yonge-Eglinton"
"100",2025,"April","Robbery",2,"Yonge-Eglinton"
"100",2025,"April","Theft Over",1,"Yonge-Eglinton"
"100",2025,"May","Assault",6,"Yonge-Eglinton"
"100",2025,"May","Auto Theft",2,"Yonge-Eglinton"
"100",2025,"May","Break and Enter",4,"Yonge-Eglinton"
"100",2025,"May","Robbery",2,"Yonge-Eglinton"
"100",2025,"May","Theft Over",3,"Yonge-Eglinton"
"100",2025,"June","Assault",3,"Yonge-Eglinton"
"100",2025,"June","Auto Theft",2,"Yonge-Eglinton"
"100",2025,"June","Theft Over",1,"Yonge-Eglinton"
"100",2025,"July","Assault",14,"Yonge-Eglinton"
"100",2025,"July","Auto Theft",1,"Yonge-Eglinton"
"100",2025,"July","Break and Enter",2,"Yonge-Eglinton"
"100",2025,"July","Robbery",1,"Yonge-Eglinton"
"100",2025,"July","Theft Over",3,"Yonge-Eglinton"
"100",2025,"August","Assault",9,"Yonge-Eglinton"
"100",2025,"August","Auto Theft",1,"Yonge-Eglinton"
"100",2025,"August","Break and Enter",1,"Yonge-Eglinton"
"100",2025,"August","Robbery",2,"Yonge-Eglinton"
"100",2025,"September","Assault",9,"Yonge-Eglinton"
"100",2025,"September","Break and Enter",2,"Yonge-Eglinton"
"100",2025,"September","Theft Over",2,"Yonge-Eglinton"
"100",2025,"October","Assault",4,"Yonge-Eglinton"
"100",2025,"October","Auto Theft",1,"Yonge-Eglinton"
"100",2025,"October","Break and Enter",2,"Yonge-Eglinton"
"100",2025,"November","Assault",13,"Yonge-Eglinton"
"100",2025,"November","Auto Theft",1,"Yonge-Eglinton"
"100",2025,"November","Robbery",1,"Yonge-Eglinton"
"100",2025,"December","Assault",7,"Yonge-Eglinton"
"100",2025,"December","Auto Theft",1,"Yonge-Eglinton"
"100",2025,"December","Break and Enter",3,"Yonge-Eglinton"
"100",2025,"December","Robbery",1,"Yonge-Eglinton"
"101",2020,"January","Auto Theft",1,"Forest Hill South"
"101",2020,"January","Break and Enter",3,"Forest Hill South"
"101",2020,"January","Robbery",1,"Forest Hill South"
"101",2020,"January","Theft Over",1,"Forest Hill South"
"101",2020,"February","Assault",5,"Forest Hill South"
"101",2020,"February","Auto Theft",2,"Forest Hill South"
"101",2020,"February","Break and Enter",6,"Forest Hill South"
"101",2020,"March","Assault",2,"Forest Hill South"
"101",2020,"March","Auto Theft",5,"Forest Hill South"
"101",2020,"March","Break and Enter",1,"Forest Hill South"
"101",2020,"March","Theft Over",1,"Forest Hill South"
"101",2020,"April","Assault",3,"Forest Hill South"
"101",2020,"April","Auto Theft",4,"Forest Hill South"
"101",2020,"April","Break and Enter",3,"Forest Hill South"
"101",2020,"May","Assault",3,"Forest Hill South"
"101",2020,"May","Auto Theft",7,"Forest Hill South"
"101",2020,"May","Break and Enter",1,"Forest Hill South"
"101",2020,"May","Theft Over",1,"Forest Hill South"
"101",2020,"June","Assault",3,"Forest Hill South"
"101",2020,"June","Auto Theft",1,"Forest Hill South"
"101",2020,"June","Break and Enter",1,"Forest Hill South"
"101",2020,"June","Robbery",2,"Forest Hill South"
"101",2020,"July","Assault",2,"Forest Hill South"
"101",2020,"July","Break and Enter",2,"Forest Hill South"
"101",2020,"August","Assault",2,"Forest Hill South"
"101",2020,"August","Auto Theft",1,"Forest Hill South"
"101",2020,"August","Break and Enter",3,"Forest Hill South"
"101",2020,"August","Theft Over",1,"Forest Hill South"
"101",2020,"September","Auto Theft",4,"Forest Hill South"
"101",2020,"September","Break and Enter",1,"Forest Hill South"
"101",2020,"October","Assault",1,"Forest Hill South"
"101",2020,"October","Auto Theft",2,"Forest Hill South"
"101",2020,"October","Break and Enter",3,"Forest Hill South"
"101",2020,"October","Robbery",2,"Forest Hill South"
"101",2020,"October","Theft Over",2,"Forest Hill South"
"101",2020,"November","Assault",2,"Forest Hill South"
"101",2020,"November","Auto Theft",8,"Forest Hill South"
"101",2020,"November","Break and Enter",3,"Forest Hill South"
"101",2020,"December","Assault",3,"Forest Hill South"
"101",2020,"December","Auto Theft",1,"Forest Hill South"
"101",2020,"December","Break and Enter",6,"Forest Hill South"
"101",2021,"January","Auto Theft",3,"Forest Hill South"
"101",2021,"January","Break and Enter",1,"Forest Hill South"
"101",2021,"February","Assault",1,"Forest Hill South"
"101",2021,"February","Auto Theft",2,"Forest Hill South"
"101",2021,"February","Robbery",1,"Forest Hill South"
"101",2021,"March","Auto Theft",3,"Forest Hill South"
"101",2021,"March","Break and Enter",2,"Forest Hill South"
"101",2021,"March","Robbery",1,"Forest Hill South"
"101",2021,"April","Assault",1,"Forest Hill South"
"101",2021,"April","Auto Theft",2,"Forest Hill South"
"101",2021,"April","Break and Enter",4,"Forest Hill South"
"101",2021,"May","Assault",1,"Forest Hill South"
"101",2021,"May","Auto Theft",8,"Forest Hill South"
"101",2021,"May","Break and Enter",1,"Forest Hill South"
"101",2021,"June","Assault",3,"Forest Hill South"
"101",2021,"June","Auto Theft",9,"Forest Hill South"
"101",2021,"June","Break and Enter",2,"Forest Hill South"
"101",2021,"June","Theft Over",1,"Forest Hill South"
"101",2021,"July","Assault",2,"Forest Hill South"
"101",2021,"July","Auto Theft",7,"Forest Hill South"
"101",2021,"July","Break and Enter",4,"Forest Hill South"
"101",2021,"July","Theft Over",2,"Forest Hill South"
"101",2021,"August","Assault",3,"Forest Hill South"
"101",2021,"August","Auto Theft",12,"Forest Hill South"
"101",2021,"August","Break and Enter",2,"Forest Hill South"
"101",2021,"September","Assault",1,"Forest Hill South"
"101",2021,"September","Auto Theft",13,"Forest Hill South"
"101",2021,"September","Break and Enter",3,"Forest Hill South"
"101",2021,"October","Assault",2,"Forest Hill South"
"101",2021,"October","Auto Theft",4,"Forest Hill South"
"101",2021,"October","Break and Enter",2,"Forest Hill South"
"101",2021,"November","Assault",1,"Forest Hill South"
"101",2021,"November","Auto Theft",3,"Forest Hill South"
"101",2021,"November","Theft Over",1,"Forest Hill South"
"101",2021,"December","Auto Theft",8,"Forest Hill South"
"101",2021,"December","Break and Enter",2,"Forest Hill South"
"101",2022,"January","Assault",2,"Forest Hill South"
"101",2022,"January","Auto Theft",2,"Forest Hill South"
"101",2022,"January","Break and Enter",3,"Forest Hill South"
"101",2022,"January","Theft Over",1,"Forest Hill South"
"101",2022,"February","Assault",1,"Forest Hill South"
"101",2022,"February","Auto Theft",6,"Forest Hill South"
"101",2022,"February","Break and Enter",1,"Forest Hill South"
"101",2022,"February","Theft Over",1,"Forest Hill South"
"101",2022,"March","Assault",1,"Forest Hill South"
"101",2022,"March","Auto Theft",4,"Forest Hill South"
"101",2022,"April","Assault",3,"Forest Hill South"
"101",2022,"April","Auto Theft",6,"Forest Hill South"
"101",2022,"April","Break and Enter",3,"Forest Hill South"
"101",2022,"April","Theft Over",3,"Forest Hill South"
"101",2022,"May","Assault",7,"Forest Hill South"
"101",2022,"May","Auto Theft",9,"Forest Hill South"
"101",2022,"June","Assault",1,"Forest Hill South"
"101",2022,"June","Auto Theft",7,"Forest Hill South"
"101",2022,"June","Break and Enter",1,"Forest Hill South"
"101",2022,"June","Theft Over",1,"Forest Hill South"
"101",2022,"July","Auto Theft",4,"Forest Hill South"
"101",2022,"July","Break and Enter",3,"Forest Hill South"
"101",2022,"July","Theft Over",3,"Forest Hill South"
"101",2022,"August","Assault",1,"Forest Hill South"
"101",2022,"August","Auto Theft",11,"Forest Hill South"
"101",2022,"August","Break and Enter",2,"Forest Hill South"
"101",2022,"September","Assault",4,"Forest Hill South"
"101",2022,"September","Auto Theft",6,"Forest Hill South"
"101",2022,"September","Break and Enter",1,"Forest Hill South"
"101",2022,"October","Assault",1,"Forest Hill South"
"101",2022,"October","Auto Theft",9,"Forest Hill South"
"101",2022,"October","Break and Enter",6,"Forest Hill South"
"101",2022,"November","Assault",3,"Forest Hill South"
"101",2022,"November","Auto Theft",9,"Forest Hill South"
"101",2022,"November","Break and Enter",2,"Forest Hill South"
"101",2022,"November","Theft Over",1,"Forest Hill South"
"101",2022,"December","Assault",6,"Forest Hill South"
"101",2022,"December","Auto Theft",9,"Forest Hill South"
"101",2022,"December","Break and Enter",4,"Forest Hill South"
"101",2023,"January","Assault",2,"Forest Hill South"
"101",2023,"January","Auto Theft",8,"Forest Hill South"
"101",2023,"January","Break and Enter",7,"Forest Hill South"
"101",2023,"January","Robbery",1,"Forest Hill South"
"101",2023,"January","Theft Over",1,"Forest Hill South"
"101",2023,"February","Assault",2,"Forest Hill South"
"101",2023,"February","Auto Theft",2,"Forest Hill South"
"101",2023,"February","Break and Enter",3,"Forest Hill South"
"101",2023,"March","Assault",2,"Forest Hill South"
"101",2023,"March","Auto Theft",8,"Forest Hill South"
"101",2023,"March","Break and Enter",3,"Forest Hill South"
"101",2023,"April","Assault",5,"Forest Hill South"
"101",2023,"April","Auto Theft",6,"Forest Hill South"
"101",2023,"April","Break and Enter",1,"Forest Hill South"
"101",2023,"May","Assault",7,"Forest Hill South"
"101",2023,"May","Auto Theft",22,"Forest Hill South"
"101",2023,"May","Break and Enter",3,"Forest Hill South"
"101",2023,"June","Assault",3,"Forest Hill South"
"101",2023,"June","Auto Theft",8,"Forest Hill South"
"101",2023,"June","Break and Enter",6,"Forest Hill South"
"101",2023,"July","Assault",4,"Forest Hill South"
"101",2023,"July","Auto Theft",11,"Forest Hill South"
"101",2023,"July","Break and Enter",7,"Forest Hill South"
"101",2023,"August","Assault",6,"Forest Hill South"
"101",2023,"August","Auto Theft",10,"Forest Hill South"
"101",2023,"August","Break and Enter",14,"Forest Hill South"
"101",2023,"August","Theft Over",1,"Forest Hill South"
"101",2023,"September","Assault",3,"Forest Hill South"
"101",2023,"September","Auto Theft",8,"Forest Hill South"
"101",2023,"September","Break and Enter",3,"Forest Hill South"
"101",2023,"October","Assault",7,"Forest Hill South"
"101",2023,"October","Auto Theft",2,"Forest Hill South"
"101",2023,"October","Break and Enter",5,"Forest Hill South"
"101",2023,"November","Assault",1,"Forest Hill South"
"101",2023,"November","Auto Theft",6,"Forest Hill South"
"101",2023,"November","Break and Enter",15,"Forest Hill South"
"101",2023,"December","Assault",3,"Forest Hill South"
"101",2023,"December","Auto Theft",4,"Forest Hill South"
"101",2023,"December","Break and Enter",7,"Forest Hill South"
"101",2024,"January","Assault",3,"Forest Hill South"
"101",2024,"January","Break and Enter",7,"Forest Hill South"
"101",2024,"February","Assault",1,"Forest Hill South"
"101",2024,"February","Auto Theft",1,"Forest Hill South"
"101",2024,"February","Break and Enter",5,"Forest Hill South"
"101",2024,"February","Robbery",2,"Forest Hill South"
"101",2024,"March","Assault",4,"Forest Hill South"
"101",2024,"March","Auto Theft",4,"Forest Hill South"
"101",2024,"March","Break and Enter",1,"Forest Hill South"
"101",2024,"March","Robbery",1,"Forest Hill South"
"101",2024,"March","Theft Over",1,"Forest Hill South"
"101",2024,"April","Assault",1,"Forest Hill South"
"101",2024,"April","Auto Theft",2,"Forest Hill South"
"101",2024,"April","Break and Enter",4,"Forest Hill South"
"101",2024,"April","Robbery",1,"Forest Hill South"
"101",2024,"May","Assault",1,"Forest Hill South"
"101",2024,"May","Auto Theft",4,"Forest Hill South"
"101",2024,"May","Break and Enter",3,"Forest Hill South"
"101",2024,"June","Assault",3,"Forest Hill South"
"101",2024,"June","Auto Theft",4,"Forest Hill South"
"101",2024,"June","Break and Enter",4,"Forest Hill South"
"101",2024,"July","Assault",2,"Forest Hill South"
"101",2024,"July","Auto Theft",1,"Forest Hill South"
"101",2024,"July","Break and Enter",2,"Forest Hill South"
"101",2024,"July","Theft Over",1,"Forest Hill South"
"101",2024,"August","Assault",2,"Forest Hill South"
"101",2024,"August","Auto Theft",3,"Forest Hill South"
"101",2024,"August","Break and Enter",3,"Forest Hill South"
"101",2024,"August","Theft Over",1,"Forest Hill South"
"101",2024,"September","Assault",5,"Forest Hill South"
"101",2024,"September","Auto Theft",1,"Forest Hill South"
"101",2024,"September","Break and Enter",3,"Forest Hill South"
"101",2024,"October","Auto Theft",5,"Forest Hill South"
"101",2024,"October","Break and Enter",6,"Forest Hill South"
"101",2024,"October","Robbery",1,"Forest Hill South"
"101",2024,"October","Theft Over",2,"Forest Hill South"
"101",2024,"November","Assault",8,"Forest Hill South"
"101",2024,"November","Auto Theft",2,"Forest Hill South"
"101",2024,"November","Break and Enter",9,"Forest Hill South"
"101",2024,"November","Theft Over",3,"Forest Hill South"
"101",2024,"December","Assault",3,"Forest Hill South"
"101",2024,"December","Auto Theft",1,"Forest Hill South"
"101",2024,"December","Break and Enter",6,"Forest Hill South"
"101",2024,"December","Robbery",2,"Forest Hill South"
"101",2025,"January","Assault",2,"Forest Hill South"
"101",2025,"January","Break and Enter",4,"Forest Hill South"
"101",2025,"February","Assault",2,"Forest Hill South"
"101",2025,"February","Auto Theft",2,"Forest Hill South"
"101",2025,"February","Break and Enter",5,"Forest Hill South"
"101",2025,"February","Robbery",2,"Forest Hill South"
"101",2025,"February","Theft Over",1,"Forest Hill South"
"101",2025,"March","Assault",2,"Forest Hill South"
"101",2025,"March","Break and Enter",5,"Forest Hill South"
"101",2025,"March","Theft Over",1,"Forest Hill South"
"101",2025,"April","Assault",5,"Forest Hill South"
"101",2025,"April","Auto Theft",1,"Forest Hill South"
"101",2025,"April","Break and Enter",2,"Forest Hill South"
"101",2025,"April","Robbery",7,"Forest Hill South"
"101",2025,"April","Theft Over",2,"Forest Hill South"
"101",2025,"May","Assault",1,"Forest Hill South"
"101",2025,"May","Break and Enter",3,"Forest Hill South"
"101",2025,"May","Theft Over",1,"Forest Hill South"
"101",2025,"June","Assault",1,"Forest Hill South"
"101",2025,"June","Auto Theft",1,"Forest Hill South"
"101",2025,"June","Break and Enter",3,"Forest Hill South"
"101",2025,"July","Assault",4,"Forest Hill South"
"101",2025,"July","Auto Theft",1,"Forest Hill South"
"101",2025,"July","Break and Enter",2,"Forest Hill South"
"101",2025,"August","Assault",1,"Forest Hill South"
"101",2025,"August","Auto Theft",1,"Forest Hill South"
"101",2025,"August","Break and Enter",3,"Forest Hill South"
"101",2025,"September","Assault",2,"Forest Hill South"
"101",2025,"September","Auto Theft",1,"Forest Hill South"
"101",2025,"September","Break and Enter",1,"Forest Hill South"
"101",2025,"October","Auto Theft",1,"Forest Hill South"
"101",2025,"October","Break and Enter",3,"Forest Hill South"
"101",2025,"October","Theft Over",1,"Forest Hill South"
"101",2025,"November","Assault",2,"Forest Hill South"
"101",2025,"November","Auto Theft",3,"Forest Hill South"
"101",2025,"November","Break and Enter",8,"Forest Hill South"
"101",2025,"November","Theft Over",1,"Forest Hill South"
"101",2025,"December","Assault",1,"Forest Hill South"
"101",2025,"December","Auto Theft",1,"Forest Hill South"
"101",2025,"December","Break and Enter",1,"Forest Hill South"
"102",2020,"January","Assault",8,"Forest Hill North"
"102",2020,"January","Auto Theft",3,"Forest Hill North"
"102",2020,"January","Break and Enter",3,"Forest Hill North"
"102",2020,"January","Robbery",7,"Forest Hill North"
"102",2020,"February","Auto Theft",1,"Forest Hill North"
"102",2020,"February","Break and Enter",4,"Forest Hill North"
"102",2020,"February","Robbery",2,"Forest Hill North"
"102",2020,"February","Theft Over",1,"Forest Hill North"
"102",2020,"March","Assault",2,"Forest Hill North"
"102",2020,"March","Auto Theft",1,"Forest Hill North"
"102",2020,"March","Break and Enter",4,"Forest Hill North"
"102",2020,"March","Theft Over",1,"Forest Hill North"
"102",2020,"April","Assault",4,"Forest Hill North"
"102",2020,"April","Auto Theft",3,"Forest Hill North"
"102",2020,"April","Break and Enter",3,"Forest Hill North"
"102",2020,"April","Theft Over",2,"Forest Hill North"
"102",2020,"May","Assault",2,"Forest Hill North"
"102",2020,"May","Auto Theft",7,"Forest Hill North"
"102",2020,"May","Break and Enter",1,"Forest Hill North"
"102",2020,"June","Assault",8,"Forest Hill North"
"102",2020,"June","Auto Theft",3,"Forest Hill North"
"102",2020,"June","Break and Enter",3,"Forest Hill North"
"102",2020,"June","Robbery",1,"Forest Hill North"
"102",2020,"July","Assault",2,"Forest Hill North"
"102",2020,"July","Auto Theft",3,"Forest Hill North"
"102",2020,"July","Break and Enter",3,"Forest Hill North"
"102",2020,"July","Theft Over",1,"Forest Hill North"
"102",2020,"August","Assault",1,"Forest Hill North"
"102",2020,"August","Auto Theft",1,"Forest Hill North"
"102",2020,"August","Break and Enter",11,"Forest Hill North"
"102",2020,"September","Assault",5,"Forest Hill North"
"102",2020,"September","Auto Theft",3,"Forest Hill North"
"102",2020,"September","Break and Enter",8,"Forest Hill North"
"102",2020,"September","Robbery",1,"Forest Hill North"
"102",2020,"October","Assault",4,"Forest Hill North"
"102",2020,"October","Auto Theft",6,"Forest Hill North"
"102",2020,"October","Break and Enter",2,"Forest Hill North"
"102",2020,"October","Robbery",1,"Forest Hill North"
"102",2020,"November","Assault",5,"Forest Hill North"
"102",2020,"November","Auto Theft",7,"Forest Hill North"
"102",2020,"November","Break and Enter",1,"Forest Hill North"
"102",2020,"November","Robbery",3,"Forest Hill North"
"102",2020,"December","Assault",3,"Forest Hill North"
"102",2020,"December","Auto Theft",1,"Forest Hill North"
