"HOOD_158","year","CSI_CATEGORY","crime_count","neighbourhood_name","TSNS.DESIGNATION"
"006",2014,"Robbery",18,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2014,"Theft Over",4,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2015,"Assault",122,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2015,"Auto Theft",50,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2015,"Break and Enter",33,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2015,"Robbery",32,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2015,"Theft Over",4,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2016,"Assault",131,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2016,"Auto Theft",42,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2016,"Break and Enter",34,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2016,"Robbery",27,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2016,"Theft Over",5,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2017,"Assault",108,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2017,"Auto Theft",36,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2017,"Break and Enter",39,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2017,"Robbery",14,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2017,"Theft Over",6,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2018,"Assault",101,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2018,"Auto Theft",57,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2018,"Break and Enter",40,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2018,"Robbery",18,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2018,"Theft Over",3,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2019,"Assault",99,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2019,"Auto Theft",40,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2019,"Break and Enter",27,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2019,"Robbery",14,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2019,"Theft Over",3,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2020,"Assault",98,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2020,"Auto Theft",59,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2020,"Break and Enter",14,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2020,"Robbery",7,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2020,"Theft Over",6,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2021,"Assault",102,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2021,"Auto Theft",88,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2021,"Break and Enter",16,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2021,"Robbery",9,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2021,"Theft Over",8,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2022,"Assault",143,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2022,"Auto Theft",121,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2022,"Break and Enter",15,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2022,"Robbery",10,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2022,"Theft Over",7,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2023,"Assault",143,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2023,"Auto Theft",113,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2023,"Break and Enter",42,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2023,"Robbery",23,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2023,"Theft Over",7,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2024,"Assault",147,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2024,"Auto Theft",75,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2024,"Break and Enter",24,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2024,"Robbery",19,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2024,"Theft Over",11,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2025,"Assault",135,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2025,"Auto Theft",70,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2025,"Break and Enter",28,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2025,"Robbery",10,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"006",2025,"Theft Over",5,"Kingsview Village-The Westway","Neighbourhood Improvement Area"
"007",2014,"Assault",85,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2014,"Auto Theft",46,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2014,"Break and Enter",44,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2014,"Robbery",22,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2014,"Theft Over",4,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2015,"Assault",75,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2015,"Auto Theft",37,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2015,"Break and Enter",36,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2015,"Robbery",16,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2015,"Theft Over",4,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2016,"Assault",102,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2016,"Auto Theft",50,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2016,"Break and Enter",34,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2016,"Robbery",62,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2016,"Theft Over",4,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2017,"Assault",106,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2017,"Auto Theft",42,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2017,"Break and Enter",39,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2017,"Robbery",22,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2017,"Theft Over",2,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2018,"Assault",74,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2018,"Auto Theft",53,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2018,"Break and Enter",66,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2018,"Robbery",17,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2018,"Theft Over",4,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2019,"Assault",93,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2019,"Auto Theft",41,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2019,"Break and Enter",43,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2019,"Robbery",38,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2019,"Theft Over",4,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2020,"Assault",100,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2020,"Auto Theft",70,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2020,"Break and Enter",20,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2020,"Robbery",15,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2020,"Theft Over",4,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2021,"Assault",58,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2021,"Auto Theft",59,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2021,"Break and Enter",22,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2021,"Robbery",6,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2021,"Theft Over",4,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2022,"Assault",96,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2022,"Auto Theft",108,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2022,"Break and Enter",27,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2022,"Robbery",15,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2022,"Theft Over",4,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2023,"Assault",125,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2023,"Auto Theft",108,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2023,"Break and Enter",31,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2023,"Robbery",17,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2023,"Theft Over",4,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2024,"Assault",101,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2024,"Auto Theft",84,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2024,"Break and Enter",42,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2024,"Robbery",14,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2024,"Theft Over",10,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2025,"Assault",84,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2025,"Auto Theft",82,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2025,"Break and Enter",31,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2025,"Robbery",12,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"007",2025,"Theft Over",19,"Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"008",2014,"Assault",24,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2014,"Auto Theft",27,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2014,"Break and Enter",19,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2014,"Robbery",12,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2014,"Theft Over",1,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2015,"Assault",33,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2015,"Auto Theft",26,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2015,"Break and Enter",20,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2015,"Robbery",6,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2015,"Theft Over",2,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2016,"Assault",32,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2016,"Auto Theft",15,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2016,"Break and Enter",24,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2016,"Robbery",11,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2016,"Theft Over",4,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2017,"Assault",39,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2017,"Auto Theft",27,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2017,"Break and Enter",32,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2017,"Robbery",5,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2017,"Theft Over",6,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2018,"Assault",37,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2018,"Auto Theft",16,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2018,"Break and Enter",27,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2018,"Robbery",5,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2018,"Theft Over",3,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2019,"Assault",37,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2019,"Auto Theft",19,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2019,"Break and Enter",23,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2019,"Robbery",5,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2019,"Theft Over",5,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2020,"Assault",28,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2020,"Auto Theft",24,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2020,"Break and Enter",9,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2020,"Robbery",2,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2020,"Theft Over",1,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2021,"Assault",33,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2021,"Auto Theft",22,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2021,"Break and Enter",16,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2021,"Robbery",1,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2021,"Theft Over",5,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2022,"Assault",32,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2022,"Auto Theft",28,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2022,"Break and Enter",10,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2022,"Robbery",9,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2022,"Theft Over",1,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2023,"Assault",49,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2023,"Auto Theft",26,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2023,"Break and Enter",12,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2023,"Robbery",6,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2023,"Theft Over",2,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2024,"Assault",58,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2024,"Auto Theft",33,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2024,"Break and Enter",18,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2024,"Robbery",13,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2024,"Theft Over",3,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2025,"Assault",38,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2025,"Auto Theft",25,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2025,"Break and Enter",13,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2025,"Robbery",10,"Humber Heights-Westmount","Emerging Neighbourhood"
"008",2025,"Theft Over",4,"Humber Heights-Westmount","Emerging Neighbourhood"
"009",2014,"Assault",27,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2014,"Auto Theft",28,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2014,"Break and Enter",43,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2014,"Robbery",6,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2014,"Theft Over",3,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2015,"Assault",21,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2015,"Auto Theft",24,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2015,"Break and Enter",40,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2015,"Robbery",7,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2015,"Theft Over",4,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2016,"Assault",28,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2016,"Auto Theft",28,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2016,"Break and Enter",46,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2016,"Robbery",5,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2016,"Theft Over",1,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2017,"Assault",31,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2017,"Auto Theft",18,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2017,"Break and Enter",43,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2017,"Robbery",4,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2017,"Theft Over",4,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2018,"Assault",24,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2018,"Auto Theft",18,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2018,"Break and Enter",44,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2018,"Robbery",6,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2018,"Theft Over",5,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2019,"Assault",35,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2019,"Auto Theft",23,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"009",2019,"Break and Enter",53,"Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
